state_abbr,year,ccd_frpl_share,ccd_ell_share,ccd_swd_share,f33_pp_expenditure_real,f33_teacher_salary_real,saipe_child_poverty_rate,acs_median_income_real,acs_ba_share,acs_white_share,acs_black_share,acs_hispanic_share,rucc_rural_share
CA,2020,0.142,,,,,0.142,78672,0.3471525729301358,0.3650977635020444,0.05444949290046417,0.3909144515063187,0.0046516253398641615
CA,2021,0.154,,,,,0.154,84097,0.3527041575814072,0.35760159084117177,0.05393904345501611,0.39522614333218614,0.0046516253398641615
CA,2022,0.14800000000000002,,,,,0.14800000000000002,91905,0.3586440155903851,0.3518715673685586,0.053422716842093924,0.39683628237185264,0.0046516253398641615
CA,2023,0.146,,,,,0.146,96334,0.365030575106571,0.3458782550728752,0.05291150972083149,0.39831092518025923,0.0046516253398641615
CA,2024,0.142,,,,,0.142,99122,0.37082883331437294,0.3377024126604329,0.051927493148753605,0.4016293324952694,0.0046516253398641615
CO,2012,0.17,,,,,0.17,58244,0.3667630056935253,0.69969479578326,0.037844846954690134,0.20632725165694896,0.04685736079064533
CO,2013,0.157,,,,,0.157,58433,0.37028750439317004,0.6968364408694968,0.03775025984850749,0.2078414964148622,0.04685736079064533
CO,2014,0.149,,,,,0.149,59448,0.3746113616047707,0.6936303048726523,0.03827781390570227,0.20944401048180114,0.04685736079064533
CO,2015,0.136,,,,,0.136,60629,0.38123281869065107,0.6907158415020082,0.03850722100374585,0.21076071443590774,0.04685736079064533
CO,2016,0.128,,,,,0.128,62520,0.3870736836241592,0.6896666445866481,0.038733639405929325,0.2112762966024449,0.04685736079064533
CO,2017,0.114,,,,,0.114,65458,0.39429796070685463,0.6864642614143351,0.0386065053759584,0.21285679310602978,0.04685736079064533
CO,2018,0.115,,,,,0.115,68811,0.40145526640402585,0.6830800371930493,0.03918395860817867,0.21420426635300022,0.04685736079064533
CO,2019,0.107,,,,,0.107,72331,0.40912342942074914,0.6805852897921324,0.03948524414434824,0.21534703099575445,0.04685736079064533
CO,2020,0.098,,,,,0.098,75231,0.4160357202735676,0.6750219791779172,0.03943586952583024,0.21655972302893653,0.04685736079064533
CO,2021,0.109,,,,,0.109,80184,0.42828343120720136,0.6677809663725176,0.03888959556721652,0.2192202371550342,0.04685736079064533
CO,2022,0.107,,,,,0.107,87598,0.4373070433568681,0.6622289149319244,0.038332879900325606,0.22072575851833112,0.04685736079064533
CO,2023,0.10400000000000001,,,,,0.10400000000000001,92470,0.4472798792829279,0.6565235543492141,0.03796000326290439,0.2221869238073964,0.04685736079064533
CO,2024,0.102,,,,,0.102,95470,0.45698089740844544,0.6478658398765376,0.038235034728494766,0.22533169776682396,0.04685736079064533
CT,2012,0.134,,,,,0.134,69519,0.36156563870129227,0.711725476616316,0.09346979029525955,0.13442227549141106,0.0
CT,2013,0.133,,,,,0.133,69461,0.36456920296215545,0.7049973476103797,0.09425205821806856,0.1386718406635188,0.0
CT,2014,0.13699999999999998,,,,,0.13699999999999998,69899,0.36999491361908016,0.698308181978384,0.09522214733468576,0.14275819426940528,0.0
CT,2015,0.136,,,,,0.136,70331,0.37582683511615583,0.6921695904121705,0.09634973847983787,0.14652810207663206,0.0
CT,2016,0.121,,,,,0.121,71755,0.3804825295027146,0.6867498752985173,0.09688371691230768,0.14984464563879205,0.0
CT,2017,0.12300000000000001,,,,,0.12300000000000001,73781,0.3843084114523382,0.6805018698125291,0.09759970710628915,0.1535455217697813,0.0
CT,2018,0.13,,,,,0.13,76106,0.3894073041277956,0.6753296938939619,0.09823163676488983,0.1568589620449956,0.0
CT,2019,0.129,,,,,0.129,78444,0.39284240031090234,0.6690806959520278,0.09905249513716359,0.16062324863765057,0.0
CT,2020,0.115,,,,,0.115,79855,0.400127751631545,0.6603863999625827,0.09859436181942889,0.16445986317510278,0.0
CT,2021,0.122,,,,,0.122,83572,0.40553099095595985,0.6492742689296126,0.09961806547528243,0.16921197227438264,0.0
CT,2022,0.11599999999999999,,,,,0.11599999999999999,90213,0.4138488331039079,0.6392803511849001,0.09857068764663972,0.1737338483439698,0.0
CT,2023,0.125,,,,,0.125,93760,0.419449135026786,0.6296722829476193,0.09877115832042926,0.17804503622217752,0.0
CT,2024,0.127,,,,,0.127,95781,0.4247513489476173,0.618765084805993,0.09826133643517962,0.18278646370762597,0.0
DC,2012,0.295,,,,,0.295,64267,0.5120570536039403,0.3453238003892637,0.5037333328931143,0.09287356853137964,0.0
DC,2013,0.299,,,,,0.299,65830,0.5235401701575851,0.3508898543845288,0.49385101982495144,0.09603129626669638,0.0
DC,2014,0.28600000000000003,,,,,0.28600000000000003,69235,0.5339118767801844,0.3537498264261459,0.4872154966736938,0.09883768635520153,0.0
DC,2015,0.293,,,,,0.293,70848,0.5457669533342733,0.35597636389470627,0.47982343965256286,0.10162876611622836,0.0
DC,2016,0.29,,,,,0.29,72935,0.5536018591913122,0.35769162484882605,0.4742833557660062,0.10486351476231735,0.0
DC,2017,0.26,,,,,0.26,77649,0.5659243726495942,0.35976240015110256,0.46871388819897947,0.10682623652012,0.0
DC,2018,0.248,,,,,0.248,82604,0.5756877578386015,0.3623925855152243,0.4606017840811807,0.10924210151088827,0.0
DC,2019,0.201,,,,,0.201,86420,0.5854070704045204,0.3657849261494796,0.45442720551825294,0.10999403767668615,0.0
DC,2020,0.23199999999999998,,,,,0.23199999999999998,90842,0.5975764264342034,0.36723867265739185,0.44540253627627235,0.11108815996034041,0.0
DC,2021,0.255,,,,,0.255,93547,0.6140107355359362,0.3665293623399702,0.43872391876502226,0.11268615861138191,0.0
DC,2022,0.204,,,,,0.204,101722,0.6263609274529711,0.3634576870711779,0.4352604509183745,0.11507529970011349,0.0
DC,2023,0.19899999999999998,,,,,0.19899999999999998,106287,0.635636222507566,0.3656712975706725,0.4254351050992517,0.11570068399697059,0.0
DC,2024,0.249,,,,,0.249,109870,0.6424663390050295,0.364588562353404,0.41612284857932114,0.11911450856752004,0.0
DE,2012,0.17300000000000001,,,,,0.17300000000000001,60119,0.28522320252067274,0.6533337925257546,0.20934952801314474,0.08135482501991377,0.0
DE,2013,0.175,,,,,0.175,59878,0.28858741139853006,0.6478767037336286,0.20953694550914417,0.08377713149708403,0.0
DE,2014,0.17800000000000002,,,,,0.17800000000000002,60231,0.2943599952326192,0.6435980197587944,0.21050640088980002,0.08570649684862496,0.0
DE,2015,0.179,,,,,0.179,60509,0.300042147427264,0.6389113760640032,0.21054256336526153,0.08711279782914208,0.0
DE,2016,0.163,,,,,0.163,61017,0.3047533604300102,0.6350360277951631,0.2113523662799095,0.088437404714907,0.0
DE,2017,0.16,,,,,0.16,63036,0.309680142431777,0.630381294689594,0.21341969966049684,0.08984860108590151,0.0
DE,2018,0.165,,,,,0.165,65627,0.3139978696291852,0.6273050411007957,0.21555142470471145,0.09090621856881816,0.0
DE,2019,0.152,,,,,0.152,68287,0.3199336640172115,0.6231373687905328,0.21666485592030488,0.0923104566423748,0.0
DE,2020,0.141,,,,,0.141,69110,0.3265962610499066,0.6151172031221097,0.2150775205414192,0.094401139220754,0.0
DE,2021,0.15,,,,,0.15,72724,0.3364725506720068,0.6080505799008445,0.21528538780232448,0.09703511180455691,0.0
DE,2022,0.135,,,,,0.135,79325,0.34461651369859103,0.6013596541989765,0.2148837349731038,0.0993282241466937,0.0
DE,2023,0.147,,,,,0.147,82855,0.3527747514927327,0.5900830324335502,0.21394769911082126,0.10719952439276569,0.0
DE,2024,0.133,,,,,0.133,84954,0.3576462843201797,0.5811762931714047,0.2137396432205141,0.11049353157244825,0.0
FL,2012,0.24100000000000002,,,,,0.24100000000000002,47309,0.26167499922301246,0.5780873778511287,0.15235535303078312,0.22490827714810027,0.007110533491050106
FL,2013,0.235,,,,,0.235,46956,0.26400684873132746,0.5723254264959126,0.1532637415984658,0.2288976110194689,0.007110533491050106
FL,2014,0.22899999999999998,,,,,0.22899999999999998,47212,0.2676253591391456,0.565995131029194,0.1538867889914322,0.23330438628821135,0.007110533491050106
FL,2015,0.22,,,,,0.22,47507,0.27344415103798014,0.5606167576412879,0.15451904867876914,0.23723847553560123,0.007110533491050106
FL,2016,0.201,,,,,0.201,48900,0.2788337785563139,0.5558430477970023,0.1544521090648546,0.2411330013552919,0.007110533491050106
FL,2017,0.196,,,,,0.196,50883,0.28451231051594233,0.5486096149276125,0.154321778191397,0.24730764638929204,0.007110533491050106
FL,2018,0.188,,,,,0.188,53267,0.29165497527120915,0.5435858550134068,0.15375228801009644,0.2517081761609629,0.007110533491050106
FL,2019,0.16899999999999998,,,,,0.16899999999999998,55660,0.298795749894175,0.5390174721251485,0.1532266182417491,0.2558021773989366,0.007110533491050106
FL,2020,0.165,,,,,0.165,57703,0.30546354761609157,0.5340652584700779,0.15228918197567187,0.25775772209015785,0.007110533491050106
FL,2021,0.175,,,,,0.175,61777,0.31532116469230825,0.5256472401144867,0.15107445903098637,0.2620971124232782,0.007110533491050106
FL,2022,0.161,,,,,0.161,67917,0.3233321867666608,0.5196561015957408,0.14943107843947054,0.2652372510628727,0.007110533491050106
FL,2023,0.153,,,,,0.153,71711,0.332102946449149,0.5137782908302526,0.14813345924947105,0.2674891162937133,0.007110533491050106
FL,2024,0.14800000000000002,,,,,0.14800000000000002,74568,0.34146724261171774,0.504195805537249,0.14630914231781056,0.2741853982746401,0.007110533491050106
GA,2012,0.256,,,,,0.256,49604,0.2776401728279723,0.558424774171659,0.301831198069621,0.08786823172494837,0.07109947172809923
