state_abbr,i_InterventionID,i_Intervention_Name,findings_n,studies_n,weighted_outcome_sample,mean_effect_size_wwc,median_effect_size_wwc,pct_positive_effect_size,mean_improvement_index,intervention_name
PA,570.0,SpellRead,14,1,1372.0,0.1579223671219216,0.0744119748375065,92.85714285714286,6.428571428571429,SpellRead
PA,611.0,Talent Development Middle Grades Program,8,1,122.0,,,,2.75,Talent Development Middle Grades Program
PA,621.0,New Chance,1,1,207.9,,,,8.0,New Chance
PA,623.0,JOBSTART,4,1,431.22222222222223,,,,13.75,JOBSTART
PA,652.0,Odyssey® Math,1,1,207.0,0.446329444164854,0.446329444164854,100.0,17.0,Odyssey® Math
PA,738.0,Wilson Reading System®,7,1,497.0,0.25958253555967814,0.201115151515151,100.0,10.142857142857142,Wilson Reading System®
PA,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
PA,814.0,Summer Counseling,12,1,9686.666666666666,0.052381933073295146,0.06934858056794045,66.66666666666666,2.0833333333333335,Summer Counseling
PA,818.0,Cognitive Tutor Algebra I,2,1,364.0,0.50175386542244,0.50175386542244,100.0,19.0,Cognitive Tutor Algebra I
PA,1623.0,Single Stop,6,1,3456.0,0.25777930850361774,0.25314293038345,100.0,9.166666666666666,Single Stop
RI,814.0,Summer Counseling,4,1,648.0,0.22856997874102,0.3368574859661365,75.0,8.75,Summer Counseling
RI,1581.0,Year Up,14,2,833.0416666666666,0.025809986101570544,0.1307178235113785,71.42857142857143,1.5714285714285714,Year Up
SC,17.0,Saxon Math,12,1,1693.6000000000001,0.11020461145858564,0.09383746952507925,75.0,4.333333333333333,Saxon Math
SC,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
SC,289.0,Houghton Mifflin Mathematics,3,1,70.66666666666666,,,,0.0,Houghton Mifflin Mathematics
SC,290.0,"Investigations in Number, Data, and Space®",26,2,4889.650000000001,-0.014296518465991007,-0.023645137060072,28.57142857142857,-1.6153846153846154,"Investigations in Number, Data, and Space®"
SC,309.0,Accelerated Math® ,2,1,321.75,0.14795002795549989,0.14795002795549989,100.0,5.5,Accelerated Math® 
SC,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
SC,464.0,Fast ForWord®,2,1,100.0,0.30226303701491253,0.30226303701491253,100.0,11.5,Fast ForWord®
SC,727.0,Reciprocal Teaching,1,1,118.0,0.258463442342997,0.258463442342997,100.0,10.0,Reciprocal Teaching
SC,750.0,Core-Plus Mathematics,9,1,462.72727272727275,0.3750378161015652,0.289480191481847,77.77777777777779,13.0,Core-Plus Mathematics
SC,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
SC,1166.0,National Board for Professional Teaching Standards (NBPTS) Certification,37,2,29249.0,0.08096875718664057,0.0922676994716577,78.37837837837837,3.27027027027027,National Board for Professional Teaching Standards (NBPTS) Certification
SC,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
SD,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
TN,7.0,Peer-Assisted Learning Strategies,13,2,1912.3333333333333,0.05871272920653929,-0.193672982678959,46.15384615384615,1.3846153846153846,Peer-Assisted Learning Strategies
TN,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
TN,19.0,Knowledge is Power Program (KIPP),35,2,39827.131313131315,0.20903944694255713,0.229968288983869,100.0,8.257142857142858,Knowledge is Power Program (KIPP)
TN,210.0,Accelerated Reader,1,1,178.0,0.306012284735698,0.306012284735698,100.0,12.0,Accelerated Reader
TN,216.0,Ladders to Literacy,3,1,813.0,,,,0.0,Ladders to Literacy
TN,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
TN,271.0,Dialogic Reading,3,1,225.0,0.1443649540665403,0.0420984649497997,66.66666666666666,5.333333333333333,Dialogic Reading
TN,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
TN,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
TN,480.0,Bright Beginnings,9,1,1778.0,0.164690790828171,0.164690790828171,100.0,4.666666666666667,Bright Beginnings
TN,483.0,Creative Curriculum for Preschool,9,1,1736.0,0.1335845247763703,0.12428123003778,66.66666666666666,1.4444444444444444,Creative Curriculum for Preschool
TN,652.0,Odyssey® Math,1,1,105.0,0.464793110773312,0.464793110773312,100.0,18.0,Odyssey® Math
TN,764.0,Milieu Teaching,9,1,360.0,0.24591934819448097,0.052566583007571,55.55555555555556,3.2222222222222223,Milieu Teaching
TN,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
TN,814.0,Summer Counseling,3,1,4921.5,0.10440974808460513,0.0854826225064468,66.66666666666666,4.0,Summer Counseling
TN,1241.0,Functional Behavioral Assessment-based Interventions,4,2,4.0,,,,,Functional Behavioral Assessment-based Interventions
TN,2151.0,Building Blocks&trade;,1,1,571.3333333333333,0.551825640992102,0.551825640992102,100.0,21.0,Building Blocks&trade;
TX,6.0,Teach for America (TFA),11,3,38926.666666666664,0.08684052466415859,0.0449414596173168,90.9090909090909,3.4545454545454546,Teach for America (TFA)
TX,7.0,Peer-Assisted Learning Strategies,9,2,1859.3333333333333,0.5824099466865463,0.611341342315538,100.0,21.11111111111111,Peer-Assisted Learning Strategies
TX,17.0,Saxon Math,16,4,10781.1625,0.1244441505340213,0.119639475993664,81.25,4.875,Saxon Math
TX,19.0,Knowledge is Power Program (KIPP),41,3,40290.8455988456,0.19953975181199887,0.175708448371066,100.0,7.878048780487805,Knowledge is Power Program (KIPP)
TX,21.0,Bilingual Cooperative Integrated Reading and Composition (BCIRC),2,1,170.0,0.445437988166216,0.445437988166216,100.0,17.0,Bilingual Cooperative Integrated Reading and Composition (BCIRC)
TX,99.0,ACT/SAT Test Preparation and Coaching Programs,3,1,72.0,0.28460166317624097,0.258278171058681,100.0,11.0,ACT/SAT Test Preparation and Coaching Programs
TX,187.0,Lessons in Character,1,1,61.0,0.105643833564102,0.105643833564102,100.0,4.0,Lessons in Character
TX,207.0,Everyday Mathematics®,1,1,3436.0,0.271061737973731,0.271061737973731,100.0,11.0,Everyday Mathematics®
TX,210.0,Accelerated Reader,3,1,2795.0,0.04328368350149636,0.0568573494339949,66.66666666666666,1.6666666666666667,Accelerated Reader
TX,232.0,Open Court Reading©,2,1,266.0,0.225892052244969,0.225892052244969,100.0,8.0,Open Court Reading©
TX,247.0,Peer Tutoring and Response Groups,4,1,184.0,0.45719569136068205,0.473975940351536,100.0,17.25,Peer Tutoring and Response Groups
TX,256.0,Enhanced Proactive Reading,13,2,894.0,0.42548573577338067,0.319390758336245,92.3076923076923,14.153846153846153,Enhanced Proactive Reading
TX,277.0,Shared Book Reading,6,2,368.0,0.08054790170107838,0.0858429390181685,83.33333333333334,3.1666666666666665,Shared Book Reading
TX,290.0,"Investigations in Number, Data, and Space®",24,1,4806.400000000001,-0.035791488519723066,-0.0296202721671157,25.0,-2.125,"Investigations in Number, Data, and Space®"
TX,309.0,Accelerated Math® ,10,2,602.2916666666666,0.2527000079872857,0.243,100.0,9.857142857142858,Accelerated Math® 
TX,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,6,1,1221.6000000000001,-0.09049112192376868,-0.0962381355216201,16.666666666666664,-3.8333333333333335,Scott Foresman-Addison Wesley Elementary Mathematics
TX,320.0,Talent Search,2,1,9854.0,,,,7.0,Talent Search
TX,321.0,Career Academies,3,1,710.1666666666666,0.0899708731321358,0.0899708731321358,100.0,7.0,Career Academies
TX,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
TX,325.0,Read Naturally,3,1,180.0,-0.021496101050943905,-0.0522603116615447,33.33333333333333,-1.0,Read Naturally
TX,393.0,National Guard Youth ChalleNGe Program,1,1,119.60000000000001,,,,23.0,National Guard Youth ChalleNGe Program
TX,430.0,Let's Begin with the Letter People®,9,2,2197.0,0.17378823189563777,0.202584787837081,100.0,0.3333333333333333,Let's Begin with the Letter People®
TX,460.0,Project GRAD,3,1,39.0,,,,-4.0,Project GRAD
TX,529.0,Successmaker,23,1,887.7142857142857,0.021395209620030203,0.0159998686824148,52.17391304347826,0.782608695652174,Successmaker
TX,550.0,Doors to Discovery,5,2,1096.0,0.200947810529929,0.200947810529929,100.0,2.0,Doors to Discovery
TX,620.0,First Things First,1,1,14.0,,,,-1.0,First Things First
TX,623.0,JOBSTART,4,1,431.22222222222223,,,,13.75,JOBSTART
TX,726.0,Project CRISS®,3,1,578.125,-0.0166493649416042,-0.0321735993734571,33.33333333333333,-0.6666666666666666,Project CRISS®
TX,742.0,READ 180®,3,1,187.33333333333331,0.34881339986456966,0.237108477373884,100.0,13.0,READ 180®
TX,750.0,Core-Plus Mathematics,9,1,462.72727272727275,0.3750378161015652,0.289480191481847,77.77777777777779,13.0,Core-Plus Mathematics
TX,797.0,Linked Learning Communities,18,1,6876.0,,,,1.2777777777777777,Linked Learning Communities
TX,798.0,Developmental Summer Bridge Programs,17,1,15721.0,,,,0.7647058823529411,Developmental Summer Bridge Programs
TX,814.0,Summer Counseling,12,1,9686.666666666666,0.052381933073295146,0.06934858056794045,66.66666666666666,2.0833333333333335,Summer Counseling
TX,818.0,Cognitive Tutor Algebra I,6,3,4213.619047619048,0.07118220383737028,0.07118220383737028,50.0,0.8333333333333334,Cognitive Tutor Algebra I
TX,825.0,First year experience courses,1,1,1296.0,,,,14.0,First year experience courses
TX,1043.0,Dual Enrollment Programs,7,2,216482.0,,,,14.0,Dual Enrollment Programs
TX,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
TX,1175.0,Math Expressions,9,1,1513.5,0.05732518513555702,0.0275963385712838,88.88888888888889,2.2222222222222223,Math Expressions
TX,1194.0,Integrated Basic Education and Skills Training (I-BEST),5,1,1294.25,0.357605673807994,0.357605673807994,100.0,5.8,Integrated Basic Education and Skills Training (I-BEST)
TX,1572.0,Leadership and Assistance for Science Education Reform (LASER),72,1,21627.666666666664,0.028279045182326816,0.015567806015207152,56.94444444444444,1.1527777777777777,Leadership and Assistance for Science Education Reform (LASER)
TX,1602.0,Dana Center Mathematics Pathways,30,3,140792.0,0.30433257928812135,0.242390032510745,82.75862068965517,11.310344827586206,Dana Center Mathematics Pathways
TX,1629.0,Growth Mindset,12,1,30696.0,0.06950207895509128,0.06549700506920375,75.0,2.8333333333333335,Growth Mindset
TX,1946.0,Project QUEST,27,3,18792.0,0.1851603932072766,0.183818312233098,92.5925925925926,7.185185185185185,Project QUEST
UT,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
UT,211.0,DaisyQuest,4,1,108.0,0.8997927674673134,0.8997927674673134,100.0,31.5,DaisyQuest
UT,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
UT,1241.0,Functional Behavioral Assessment-based Interventions,2,1,2.0,,,,,Functional Behavioral Assessment-based Interventions
VA,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
VA,277.0,Shared Book Reading,2,1,283.0,0.1550845546393858,0.1550845546393858,100.0,6.0,Shared Book Reading
VA,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
VA,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
VA,326.0,Vocabulary Improvement Program for English Language Learners and Their Classmates (VIP),6,1,32.0,0.42597808017449806,0.4391422737381395,83.33333333333334,16.0,Vocabulary Improvement Program for English Language Learners and Their Classmates (VIP)
VA,377.0,Words and Concepts,2,1,156.0,0.11003680255851585,0.11003680255851585,100.0,4.5,Words and Concepts
VA,380.0,Transition Mathematics,3,1,220.20000000000002,0.19659720964456398,0.167228420541107,100.0,7.666666666666667,Transition Mathematics
VA,464.0,Fast ForWord®,7,1,168.0,0.03978777936043136,-0.0330051608931451,42.857142857142854,1.7142857142857142,Fast ForWord®
VA,801.0,My Teaching Partner-Secondary (MPT-S),2,1,2237.0,0.13668248129596838,0.13668248129596838,100.0,5.5,My Teaching Partner-Secondary (MPT-S)
VA,1077.0,Xtreme Reading,7,1,1167.4444444444443,0.04607932929627497,0.0417442521507802,100.0,1.7142857142857142,Xtreme Reading
VA,1448.0,Passport Reading Journeys,12,1,4845.0,0.06215542468046815,0.05955387463284405,75.0,2.5,Passport Reading Journeys
WA,17.0,Saxon Math,1,1,46.5625,0.112191716858976,0.112191716858976,100.0,4.0,Saxon Math
WA,212.0,Direct Instruction,7,1,1148.0,-0.02696360182847183,-0.0372098398070172,28.57142857142857,0.42857142857142855,Direct Instruction
WA,214.0,Success for All®,8,1,1520.0,-0.1137228686999098,-0.09014106966141605,0.0,-0.625,Success for All®
WA,247.0,Peer Tutoring and Response Groups,6,1,180.0,0.7572929890152782,0.496112866530965,83.33333333333334,22.0,Peer Tutoring and Response Groups
WA,271.0,Dialogic Reading,6,1,198.0,0.47163344846840555,0.09218990036954114,83.33333333333334,14.333333333333334,Dialogic Reading
WA,274.0,Phonological Awareness Training,28,4,643.0,0.596097106203526,0.41221070045672303,71.42857142857143,18.857142857142858,Phonological Awareness Training
WA,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
WA,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
WA,318.0,Middle College High School,2,1,788.0,,,,-0.5,Middle College High School
WA,323.0,Quantum Opportunity Program,2,1,280.0,0.0454642744943638,0.0454642744943638,100.0,3.0,Quantum Opportunity Program
WA,325.0,Read Naturally,3,1,60.0,0.0029153976854493315,-0.10686724858169,33.33333333333333,0.0,Read Naturally
WA,380.0,Transition Mathematics,3,1,220.20000000000002,0.19659720964456398,0.167228420541107,100.0,7.666666666666667,Transition Mathematics
WA,434.0,Summer Training and Education Program (STEP),4,1,1285.5,,,,-0.75,Summer Training and Education Program (STEP)
WA,440.0,Sound Partners,7,1,280.0,0.29265974353727114,0.283966025378086,100.0,11.428571428571429,Sound Partners
WA,464.0,Fast ForWord®,2,1,335.0,0.062394577349336455,0.062394577349336455,100.0,2.0,Fast ForWord®
WA,718.0,Service and Conservation Corps,1,1,156.5,,,,-2.0,Service and Conservation Corps
WA,766.0,The Incredible Years,3,1,153.0,0.738857161741752,0.626387544225256,100.0,19.333333333333332,The Incredible Years
WA,795.0,Fast Track: Elementary School,21,1,3938.75,0.12056809650149178,0.119210382984614,71.42857142857143,4.761904761904762,Fast Track: Elementary School
WA,1166.0,National Board for Professional Teaching Standards (NBPTS) Certification,33,1,12886156.0,0.026209546573803102,0.026209546573803102,100.0,1.25,National Board for Professional Teaching Standards (NBPTS) Certification
WA,1194.0,Integrated Basic Education and Skills Training (I-BEST),5,1,2106.0,0.1749181416531211,0.494391461597836,60.0,7.0,Integrated Basic Education and Skills Training (I-BEST)
WA,1279.0,Prentice Hall/Pearson Literature© (2007-15),9,1,1666.0,0.003192531396614089,-0.0079294074023467,44.44444444444444,0.2222222222222222,Prentice Hall/Pearson Literature© (2007-15)
WA,1487.0,Promoting Alternative THinking Strategies (PATHS) ,11,1,1284.0,0.09338520102369471,0.0,14.285714285714285,3.4285714285714284,Promoting Alternative THinking Strategies (PATHS) 
WA,1581.0,Year Up,1,1,232.375,1.0008220792979,1.0008220792979,100.0,34.0,Year Up
WI,309.0,Accelerated Math® ,8,1,280.54166666666663,0.2946,0.249,100.0,11.6,Accelerated Math® 
WI,393.0,National Guard Youth ChalleNGe Program,1,1,119.60000000000001,,,,23.0,National Guard Youth ChalleNGe Program
WI,726.0,Project CRISS®,3,1,578.125,-0.0166493649416042,-0.0321735993734571,33.33333333333333,-0.6666666666666666,Project CRISS®
WI,742.0,READ 180®,2,1,1236.0,,,,6.5,READ 180®
WI,743.0,Lovaas Model of Applied Behavior Analysis,6,1,138.0,0.08179720464885204,0.08058067581822365,66.66666666666666,3.0,Lovaas Model of Applied Behavior Analysis
WV,269.0,Lions Quest -- Skills for Action,1,1,104.28571428571428,0.127630114071465,0.127630114071465,100.0,5.0,Lions Quest -- Skills for Action
WY,311.0,Scott Foresman-Addison Wesley Elementary Mathematics,2,1,278.75,-0.0478485262082611,-0.0478485262082611,50.0,-2.0,Scott Foresman-Addison Wesley Elementary Mathematics
