ReviewID,i_InterventionID,i_Intervention_Name,i_Protocol,i_Protocol_Version,i_Outcome_Domain,i_NumStudiesMeetingStandards,i_NumStudiesEligible,i_Class_type_General,i_Class_type_Inclusion,i_Delivery_Method_Individual,i_Delivery_Method_School,i_Delivery_Method_Small_Group,i_Delivery_Method_Whole_Class,i_Demographics_Sample_ELL,i_Demographics_Sample_FRPL,i_Demographics_Sample_International,i_Ethnicity_Hispanic,i_Ethnicity_Not_Hispanic,i_Gender_Female,i_Gender_Male,i_Grade_1,i_Grade_10,i_Grade_11,i_Grade_12,i_Grade_2,i_Grade_3,i_Grade_4,i_Grade_5,i_Grade_6,i_Grade_7,i_Grade_8,i_Grade_9,i_Grade_K,i_Grade_PK,i_Grade_PS,i_Program_Type_Curriculum,i_Program_Type_Policy,i_Program_Type_Practice,i_Program_Type_School_level,i_Program_Type_Supplement,i_Program_Type_Teacher_level,i_Race_Asian,i_Race_Black,i_Race_Native_American,i_Race_Other,i_Race_Pacific_Islander,i_Race_White,i_Region_State_Alabama,i_Region_State_Alaska,i_Region_State_Arizona,i_Region_State_Arkansas,i_Region_State_California,i_Region_State_Colorado,i_Region_State_Connecticut,i_Region_State_Delaware,i_Region_State_DC,i_Region_State_Florida,i_Region_State_Georgia,i_Region_State_Hawaii,i_Region_State_Idaho,i_Region_State_Illinois,i_Region_State_Indiana,i_Region_State_Iowa,i_Region_State_Kansas,i_Region_State_Kentucky,i_Region_State_Louisiana,i_Region_State_Maine,i_Region_State_Maryland,i_Region_State_Massachusetts,i_Region_State_Michigan,i_Region_State_Midwest,i_Region_State_Minnesota,i_Region_State_Mississippi,i_Region_State_Missouri,i_Region_State_Montana,i_Region_State_Nebraska,i_Region_State_Nevada,i_Region_State_New_Hampshire,i_Region_State_New_Jersey,i_Region_State_New_Mexico,i_Region_State_New_York,i_Region_State_North_Carolina,i_Region_State_North_Dakota,i_Region_State_Northeast,i_Region_State_Ohio,i_Region_State_Oklahoma,i_Region_State_Oregon,i_Region_State_Pennsylvania,i_Region_State_Rhode_Island,i_Region_State_South,i_Region_State_South_Carolina,i_Region_State_South_Dakota,i_Region_State_Tennessee,i_Region_State_Texas,i_Region_State_Utah,i_Region_State_Vermont,i_Region_State_Virginia,i_Region_State_Washington,i_Region_State_West,i_Region_State_West_Virginia,i_Region_State_Wisconsin,i_Region_State_Wyoming,i_School_type_Charter,i_School_type_Parochial,i_School_type_Private,i_School_type_Public,i_Urbanicity_Rural,i_Urbanicity_Suburban,i_Urbanicity_Urban,i_Intervention_Page_URL,i_Sample_Size_Intervention,i_Effectiveness_Rating,s_Protocol,s_Protocol_Version,s_Standards_Version,s_Citation,s_Intervention_Name,s_Study_Design,s_Study_Rating,s_Class_type_General,s_Class_type_Inclusion,s_Delivery_Method_Individual,s_Delivery_Method_School,s_Delivery_Method_Small_Group,s_Delivery_Method_Whole_Class,s_Demographics_Sample_ELL,s_Demographics_Sample_FRPL,s_Demographics_Sample_International,s_Ethnicity_Hispanic,s_Ethnicity_Not_Hispanic,s_Gender_Female,s_Gender_Male,s_Grade_1,s_Grade_10,s_Grade_11,s_Grade_12,s_Grade_2,s_Grade_3,s_Grade_4,s_Grade_5,s_Grade_6,s_Grade_7,s_Grade_8,s_Grade_9,s_Grade_K,s_Grade_PK,s_Grade_PS,s_Program_Type_Curriculum,s_Program_Type_Policy,s_Program_Type_Practice,s_Program_Type_School_level,s_Program_Type_Supplement,s_Program_Type_Teacher_level,s_Race_Asian,s_Race_Black,s_Race_Native_American,s_Race_Other,s_Race_Pacific_Islander,s_Race_White,s_Region_State_Alabama,s_Region_State_Alaska,s_Region_State_Arizona,s_Region_State_Arkansas,s_Region_State_California,s_Region_State_Colorado,s_Region_State_Connecticut,s_Region_State_Delaware,s_Region_State_DC,s_Region_State_Florida,s_Region_State_Georgia,s_Region_State_Hawaii,s_Region_State_Idaho,s_Region_State_Illinois,s_Region_State_Indiana,s_Region_State_Iowa,s_Region_State_Kansas,s_Region_State_Kentucky,s_Region_State_Louisiana,s_Region_State_Maine,s_Region_State_Maryland,s_Region_State_Massachusetts,s_Region_State_Michigan,s_Region_State_Midwest,s_Region_State_Minnesota,s_Region_State_Mississippi,s_Region_State_Missouri,s_Region_State_Montana,s_Region_State_Nebraska,s_Region_State_Nevada,s_Region_State_New_Hampshire,s_Region_State_New_Jersey,s_Region_State_New_Mexico,s_Region_State_New_York,s_Region_State_North_Carolina,s_Region_State_North_Dakota,s_Region_State_Northeast,s_Region_State_Ohio,s_Region_State_Oklahoma,s_Region_State_Oregon,s_Region_State_Pennsylvania,s_Region_State_Rhode_Island,s_Region_State_South,s_Region_State_South_Carolina,s_Region_State_South_Dakota,s_Region_State_Tennessee,s_Region_State_Texas,s_Region_State_Utah,s_Region_State_Vermont,s_Region_State_Virginia,s_Region_State_Washington,s_Region_State_West,s_Region_State_West_Virginia,s_Region_State_Wisconsin,s_Region_State_Wyoming,s_School_type_Charter,s_School_type_Parochial,s_School_type_Private,s_School_type_Public,s_Urbanicity_Rural,s_Urbanicity_Suburban,s_Urbanicity_Urban,s_StudyID,s_Publication,s_Publication_Date,s_ProductID,s_Product_Name,s_Purpose_of_Review,s_Study_Page_URL,s_Rating_Reason,s_Ineligibility_Reason,s_interventionID,s_ERICId,s_US_Region_U_S__Region,s_Disability_ASD,s_School_Setting_Student_Count,s_Disability_IEP,s_Demographics_Sample_Minority,s_Demographics_Sample_Nonminority,s_Multisite,s_Topic_Literacy,s_Topic_STEM,s_Topic_College_Readiness_And_Completion,s_Topic_Social_Emotional_Learning_And_Behavior,s_Topic_SWD,s_Topic_ELL,s_Topic_Teachers_And_School_Leaders,s_Topic_School_Choice,s_Topic_Early_Childhood,s_Topic_K_to_12th_Grade,s_Topic_High_School_Completion,s_Topic_Postsecondary,s_Posting_Date,f_FindingID,f_Protocol,f_InterventionID,f_Intervention_Name,f_Comparison,f_Outcome_MeasureID,f_Outcome_Measure,f_Outcome_Domain,f_Period,f_Sample_Description,f_Is_Subgroup,f_Outcome_Sample_Size,f_Outcome_Intervention_SS,f_Outcome_Comparison_SS,f_Intervention_Clusters_SS,f_Comparison_Clusters_SS,f_Intervention_Mean,f_Comparison_Mean,f_Intervention_Standard_Deviation,f_Comparison_Standard_Deviation,f_Effect_Size_Study,f_Effect_Size_WWC,f_Improvement_Index,f_p_Value_Study,f_p_Value_WWC,f_ICC,f_Clusters_Total,f_Is_Statistically_Significant,f_Finding_Rating,f_ESSA_Rating,f_L1_Unit_of_Analysis,f_FavorableUnfavorableDesignation,state_tokens,state_count,is_multistate,effect_size_num,improvement_num
1905285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in solving word problems vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,16.8,76.4,,22.4,77.6,39.3,60.7,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,64.0,,28.2,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87214,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87214, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,16.8,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20769,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.15,18627,Find X,Algebra and Algebraic Reasoning,0 Days,Pirate Math versus Control,False,89.0,42.0,47.0,42.0,47.0,0.392726573953537,-0.15,0.84,1.1,0.36,0.545646275652816,21.0,0.04,0.0134197512095128,,,True,Meets WWC standards without reservations,Evidence Tier 3,Student,,"['TN', 'TX']",2,True,0.545646275652816,21.0
1905285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in solving word problems vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,16.8,76.4,,22.4,77.6,39.3,60.7,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,64.0,,28.2,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87214,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87214, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,16.8,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20778,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.03,18521,Iowa Test of Basic Skills: Problem Solving and Data Interpretation,General Mathematics Achievement,0 Days,Pirate Math versus Control,False,89.0,42.0,47.0,42.0,47.0,0.250044287517151,-0.03,1.15,0.97,0.14,0.262243250097416,10.0,,0.222054493148123,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,0.262243250097416,10.0
1905285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in solving word problems vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,16.8,76.4,,22.4,77.6,39.3,60.7,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,64.0,,28.2,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87214,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87214, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,16.8,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20780,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.26,18624,Procedural Calculations Factor Score,Whole Numbers Computation,0 Days,Pirate Math versus Control,False,89.0,42.0,47.0,42.0,47.0,0.477643644284703,-0.26,0.92,1.11,0.53,0.713529607022767,26.0,0.0001,0.0015919846027127,,,True,Meets WWC standards without reservations,Evidence Tier 3,Student,,"['TN', 'TX']",2,True,0.713529607022767,26.0
1905285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in solving word problems vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,16.8,76.4,,22.4,77.6,39.3,60.7,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,64.0,,28.2,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87214,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87214, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,16.8,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20782,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.25,18629,Vanderbilt Story Problems,Whole Numbers Word Problems/Problem Solving,0 Days,Pirate Math versus Control,False,89.0,42.0,47.0,42.0,47.0,0.521463876314222,-0.25,1.27,0.76,0.79,0.740914059279911,27.0,0.0001,0.0010970050061828,,,True,Meets WWC standards without reservations,Evidence Tier 3,Student,,"['TN', 'TX']",2,True,0.740914059279911,27.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20794,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.36,18623,Number Combinations Factor Score,Whole Numbers Computation,0 Days,Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,0.322403972231129,-0.36,1.1,0.86,0.55,0.688131415062386,25.0,0.0002,0.0019738495386643,,,True,Meets WWC standards without reservations,Evidence Tier 3,Student,,"['TN', 'TX']",2,True,0.688131415062386,25.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20796,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.24,18628,Number Sentences,Algebra and Algebraic Reasoning,0 Days,Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,-0.0545282463146008,-0.24,0.83,0.84,0.01,0.22019638693227,9.0,,0.298116296178434,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,0.22019638693227,9.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20797,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.26,18624,Procedural Calculations Factor Score,Whole Numbers Computation,0 Days,Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,0.175909843189282,-0.26,0.89,1.11,0.27,0.428069239155452,17.0,0.007,0.0466010060110845,,,True,Meets WWC standards without reservations,Evidence Tier 3,Student,,"['TN', 'TX']",2,True,0.428069239155452,17.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20798,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.15,18627,Find X,Algebra and Algebraic Reasoning,0 Days, Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,0.0973050137856402,-0.15,1.01,1.1,0.11,0.231887676564429,9.0,,0.273512372453465,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,0.231887676564429,9.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20799,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.14,18630,KeyMath-Revised Problem Solving,Whole Numbers Word Problems/Problem Solving,0 Days,Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,0.0720491369866834,-0.14,0.99,0.94,0.12,0.218000326480751,9.0,,0.302903374273335,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,0.218000326480751,9.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20800,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.03,18521,Iowa Test of Basic Skills: Problem Solving and Data Interpretation,General Mathematics Achievement,0 Days,Math Flash versus Control,False,91.0,44.0,47.0,44.0,47.0,-0.0331968595893688,-0.03,0.84,0.97,-0.1,-0.0034852062172052,0.0,,0.986781072130962,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,-0.0034852062172052,0.0
1905286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,4.0,4.0,"Fuchs, Lynn S.; Powell, Sarah R.; Seethaler, Pamela M.; Cirino, Paul T.; Fletcher, Jack M.; Fuchs, Douglas; Hamlett, Carol L.; Zumeta, Rebecca O. (2009). Remediating Number Combination and Word Problem Deficits among Students with Mathematics Difficulties: A Randomized Control Trial. [Tutoring in automatic retrieval vs. control]. Journal of Educational Psychology, v101 n3 p561-576.",Targeted Math Intervention,Randomized Controlled Trial,Meets WWC standards without reservations,,1.0,1.0,,,,14.3,79.1,,22.0,78.0,42.8,57.2,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,,,66.0,,24.2,,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,1.0,87215,"Journal of Educational Psychology, v101 n3 p561-576",2009,,,Practice Guide,/Study/87215, it is a randomized controlled trial with low attrition.,,1903,EJ861181,,0.0,,17.5,,,True,,1.0,,,,,,,,,,,3/3/2021 10:04:00 AM,20801,Assisting Students Struggling with Mathematics: Intervention in the Elementary Grades Practice Guide Review Protocol,1903,Targeted Math Intervention,-0.25,18629,Vanderbilt Story Problems,Whole Numbers Word Problems/Problem Solving,0 Days,MathFlash versus Control,False,91.0,44.0,47.0,44.0,47.0,-0.0578879600882881,-0.25,0.67,0.76,-0.04,0.265331394370574,10.0,,0.211164150622891,,,False,Meets WWC standards without reservations,,Student,,"['TN', 'TX']",2,True,0.265331394370574,10.0
